State,District,Crop,Year,Area,Production,Yield,Year_Order,Years_ Available,Complete_4_year_history,Previous_Yield,Previous_yield_percentage,Previous_area,Previous_Area_Percentage,Previous_Production,Production_Change_Pct,History_avg_yield,Yield_Deviation_Pct
Uttar Pradesh,Budaun,Rice,2023-24,0.95,2.08,2197.0,2023,4,True,2555.0,-14.01174168297456,0.82,15.853658536585366,2.1,-0.9523809523809532,2547.5,-13.758586849852797
Uttar Pradesh,Budaun,Rice,2024-25,1.69,4.41,2620.0,2024,4,True,2197.0,19.253527537551207,0.95,77.89473684210526,2.08,112.01923076923077,2430.6666666666665,7.789358200767972
Uttar Pradesh,Budaun,Wheat,2021-22,2.42,9.39,3886.0,2021,4,True,,,,,,,,
Uttar Pradesh,Budaun,Wheat,2022-23,2.15,9.13,4238.0,2022,4,True,3886.0,9.058157488419969,2.42,-11.157024793388432,9.39,-2.768903088391904,3886.0,9.058157488419969
Uttar Pradesh,Budaun,Wheat,2023-24,2.21,9.65,4376.0,2023,4,True,4238.0,3.256252949504483,2.15,2.7906976744186074,9.13,5.695509309967136,4062.0,7.730182176267848
Uttar Pradesh,Budaun,Wheat,2024-25,1.91,7.73,4044.0,2024,4,True,4376.0,-7.586837294332724,2.21,-13.574660633484164,9.65,-19.89637305699482,4166.666666666667,-2.944000000000007
Uttar Pradesh,Bulandshahr,Maize,2021-22,0.52,1.38,2632.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bulandshahr,Maize,2022-23,0.53,1.24,2328.0,2022,4,True,2632.0,-11.55015197568389,0.52,1.9230769230769247,1.38,-10.144927536231878,2632.0,-11.55015197568389
Uttar Pradesh,Bulandshahr,Maize,2023-24,0.66,1.54,2340.0,2023,4,True,2328.0,0.5154639175257731,0.53,24.528301886792452,1.24,24.19354838709678,2480.0,-5.64516129032258
Uttar Pradesh,Bulandshahr,Maize,2024-25,0.45,1.3,2888.0,2024,4,True,2340.0,23.418803418803417,0.66,-31.818181818181817,1.54,-15.584415584415584,2433.3333333333335,18.68493150684931
Uttar Pradesh,Bulandshahr,Rice,2021-22,0.93,2.62,2809.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bulandshahr,Rice,2022-23,0.98,2.39,2447.0,2022,4,True,2809.0,-12.887148451406194,0.93,5.376344086021498,2.62,-8.778625954198473,2809.0,-12.887148451406194
Uttar Pradesh,Bulandshahr,Rice,2023-24,0.86,2.37,2754.0,2023,4,True,2447.0,12.54597466285247,0.98,-12.244897959183673,2.39,-0.836820083682009,2628.0,4.794520547945205
Uttar Pradesh,Bulandshahr,Rice,2024-25,1.43,3.86,2706.0,2024,4,True,2754.0,-1.7429193899782136,0.86,66.27906976744185,2.37,62.86919831223627,2670.0,1.348314606741573
Uttar Pradesh,Bulandshahr,Wheat,2021-22,2.02,8.96,4437.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bulandshahr,Wheat,2022-23,1.95,8.38,4286.0,2022,4,True,4437.0,-3.403200360604012,2.02,-3.4653465346534684,8.96,-6.4732142857142865,4437.0,-3.403200360604012
Uttar Pradesh,Bulandshahr,Wheat,2023-24,1.73,7.49,4324.0,2023,4,True,4286.0,0.8866075594960335,1.95,-11.282051282051281,8.38,-10.620525059665876,4361.5,-0.859795941763155
Uttar Pradesh,Bulandshahr,Wheat,2024-25,1.78,7.04,3954.0,2024,4,True,4324.0,-8.556891766882515,1.73,2.890173410404627,7.49,-6.008010680907879,4349.0,-9.082547712117728
Uttar Pradesh,Chandauli,Maize,2021-22,0.0,0.0,1763.0,2021,4,True,,,,,,,,
Uttar Pradesh,Chandauli,Maize,2022-23,0.0,0.0,2651.0,2022,4,True,1763.0,50.368689733408964,0.0,,0.0,,1763.0,50.368689733408964
Uttar Pradesh,Chandauli,Maize,2023-24,0.0,0.0,1980.0,2023,4,True,2651.0,-25.311203319502074,0.0,,0.0,,2207.0,-10.285455369279566
Uttar Pradesh,Chandauli,Maize,2024-25,0.0,0.01,3458.0,2024,4,True,1980.0,74.64646464646465,0.0,,0.0,,2131.3333333333335,62.24585548952142
Uttar Pradesh,Chandauli,Rice,2021-22,1.18,3.95,3360.0,2021,4,True,,,,,,,,
Uttar Pradesh,Chandauli,Rice,2022-23,1.15,3.81,3321.0,2022,4,True,3360.0,-1.1607142857142858,1.18,-2.5423728813559343,3.95,-3.5443037974683573,3360.0,-1.1607142857142858
Uttar Pradesh,Chandauli,Rice,2023-24,1.06,3.8,3570.0,2023,4,True,3321.0,7.497741644083107,1.15,-7.826086956521728,3.81,-0.2624671916010559,3340.5,6.870229007633588
Uttar Pradesh,Chandauli,Rice,2024-25,1.21,4.17,3434.0,2024,4,True,3570.0,-3.8095238095238098,1.06,14.150943396226406,3.8,9.736842105263161,3417.0,0.4975124378109453
Uttar Pradesh,Chandauli,Wheat,2021-22,1.05,3.71,3523.0,2021,4,True,,,,,,,,
Uttar Pradesh,Chandauli,Wheat,2022-23,1.15,3.65,3178.0,2022,4,True,3523.0,-9.792790235594664,1.05,9.523809523809511,3.71,-1.617250673854449,3523.0,-9.792790235594664
Uttar Pradesh,Chandauli,Wheat,2023-24,1.13,4.05,3580.0,2023,4,True,3178.0,12.649465072372562,1.15,-1.7391304347826104,3.65,10.958904109589039,3350.5,6.849723921802715
Uttar Pradesh,Chandauli,Wheat,2024-25,1.06,3.84,3615.0,2024,4,True,3580.0,0.9776536312849162,1.13,-6.194690265486712,4.05,-5.185185185185184,3427.0,5.485847680186752
Uttar Pradesh,Chitrakoot,Maize,2021-22,0.0,0.0,2375.0,2021,4,True,,,,,,,,
Uttar Pradesh,Chitrakoot,Maize,2022-23,0.0,0.0,2600.0,2022,4,True,2375.0,9.473684210526317,0.0,,0.0,,2375.0,9.473684210526317
Uttar Pradesh,Chitrakoot,Maize,2023-24,0.0,0.0,2344.0,2023,4,True,2600.0,-9.846153846153847,0.0,,0.0,,2487.5,-5.768844221105527
Uttar Pradesh,Chitrakoot,Maize,2024-25,0.03,0.09,3479.0,2024,4,True,2344.0,48.42150170648464,0.0,,0.0,,2439.6666666666665,42.60144828528488
Uttar Pradesh,Chitrakoot,Rice,2021-22,0.1,0.23,2235.0,2021,4,True,,,,,,,,
Uttar Pradesh,Chitrakoot,Rice,2022-23,0.1,0.24,2294.0,2022,4,True,2235.0,2.6398210290827744,0.1,0.0,0.23,4.3478260869565135,2235.0,2.6398210290827744
Uttar Pradesh,Chitrakoot,Rice,2023-24,0.1,0.22,2331.0,2023,4,True,2294.0,1.6129032258064515,0.1,0.0,0.24,-8.33333333333333,2264.5,2.936630602782071
Uttar Pradesh,Chitrakoot,Rice,2024-25,0.36,0.83,2282.0,2024,4,True,2331.0,-2.1021021021021022,0.1,260.0,0.22,277.27272727272725,2286.6666666666665,-0.2040816326530546
Uttar Pradesh,Chitrakoot,Wheat,2021-22,0.51,1.62,3189.0,2021,4,True,,,,,,,,
Uttar Pradesh,Chitrakoot,Wheat,2022-23,0.8,2.51,3140.0,2022,4,True,3189.0,-1.5365318281592977,0.51,56.86274509803923,1.62,54.93827160493825,3189.0,-1.5365318281592977
Uttar Pradesh,Chitrakoot,Wheat,2023-24,0.7,2.11,3029.0,2023,4,True,3140.0,-3.535031847133758,0.8,-12.50000000000001,2.51,-15.936254980079678,3164.5,-4.281877073787328
Uttar Pradesh,Chitrakoot,Wheat,2024-25,0.61,1.75,2860.0,2024,4,True,3029.0,-5.579399141630901,0.7,-12.857142857142852,2.11,-17.06161137440758,3119.3333333333335,-8.313742252618086
Uttar Pradesh,Deoria,Maize,2021-22,0.09,0.12,1428.0,2021,4,True,,,,,,,,
Uttar Pradesh,Deoria,Maize,2022-23,0.07,0.1,1445.0,2022,4,True,1428.0,1.1904761904761905,0.09,-22.222222222222214,0.12,-16.66666666666666,1428.0,1.1904761904761905
Uttar Pradesh,Deoria,Maize,2023-24,0.07,0.16,2236.0,2023,4,True,1445.0,54.74048442906574,0.07,0.0,0.1,60.0,1436.5,55.65610859728507
Uttar Pradesh,Deoria,Maize,2024-25,0.05,0.13,2666.0,2024,4,True,2236.0,19.230769230769234,0.07,-28.571428571428577,0.16,-18.75,1703.0,56.54726952436876
Uttar Pradesh,Deoria,Rice,2021-22,1.36,3.17,2328.0,2021,4,True,,,,,,,,
Uttar Pradesh,Deoria,Rice,2022-23,1.5,3.59,2387.0,2022,4,True,2328.0,2.5343642611683848,1.36,10.294117647058815,3.17,13.249211356466875,2328.0,2.5343642611683848
Uttar Pradesh,Deoria,Rice,2023-24,1.26,2.94,2327.0,2023,4,True,2387.0,-2.5136154168412235,1.5,-16.0,3.59,-18.105849582172702,2357.5,-1.2937433722163307
Uttar Pradesh,Deoria,Rice,2024-25,1.4,3.67,2628.0,2024,4,True,2327.0,12.935109583154276,1.26,11.111111111111104,2.94,24.829931972789115,2347.3333333333335,11.956830445896045
Uttar Pradesh,Deoria,Wheat,2021-22,1.6,5.35,3345.0,2021,4,True,,,,,,,,
Uttar Pradesh,Deoria,Wheat,2022-23,1.73,6.36,3685.0,2022,4,True,3345.0,10.164424514200299,1.6,8.124999999999993,5.35,18.878504672897208,3345.0,10.164424514200299
Uttar Pradesh,Deoria,Wheat,2023-24,1.65,5.86,3548.0,2023,4,True,3685.0,-3.7177747625508824,1.73,-4.624277456647403,6.36,-7.861635220125786,3515.0,0.9388335704125178
Uttar Pradesh,Deoria,Wheat,2024-25,1.44,5.16,3568.0,2024,4,True,3548.0,0.5636978579481398,1.65,-12.727272727272727,5.86,-11.94539249146758,3526.0,1.191151446398185
Uttar Pradesh,Etah,Maize,2021-22,0.32,1.29,4077.0,2021,4,True,,,,,,,,
Uttar Pradesh,Etah,Maize,2022-23,0.32,1.08,3397.0,2022,4,True,4077.0,-16.678930586215355,0.32,0.0,1.29,-16.279069767441857,4077.0,-16.678930586215355
Uttar Pradesh,Etah,Maize,2023-24,0.38,1.27,3355.0,2023,4,True,3397.0,-1.2363850456284957,0.32,18.75,1.08,17.592592592592588,3737.0,-10.222103291410223
Uttar Pradesh,Etah,Maize,2024-25,0.25,0.88,3552.0,2024,4,True,3355.0,5.871833084947839,0.38,-34.21052631578947,1.27,-30.708661417322837,3609.6666666666665,-1.5975621017637782
Uttar Pradesh,Etah,Rice,2021-22,0.18,0.49,2671.0,2021,4,True,,,,,,,,
Uttar Pradesh,Etah,Rice,2022-23,0.18,0.49,2688.0,2022,4,True,2671.0,0.636465743167353,0.18,0.0,0.49,0.0,2671.0,0.636465743167353
Uttar Pradesh,Etah,Rice,2023-24,0.19,0.49,2649.0,2023,4,True,2688.0,-1.4508928571428572,0.18,5.555555555555561,0.49,0.0,2679.5,-1.1382720656838963
Uttar Pradesh,Etah,Rice,2024-25,0.88,2.29,2584.0,2024,4,True,2649.0,-2.453756134390336,0.19,363.1578947368421,0.49,367.34693877551024,2669.3333333333335,-3.1968031968032022
Uttar Pradesh,Etah,Wheat,2021-22,1.41,5.47,3890.0,2021,4,True,,,,,,,,
Uttar Pradesh,Etah,Wheat,2022-23,1.36,5.62,4139.0,2022,4,True,3890.0,6.401028277634961,1.41,-3.5460992907801296,5.47,2.742230347349184,3890.0,6.401028277634961
Uttar Pradesh,Etah,Wheat,2023-24,1.02,3.97,3905.0,2023,4,True,4139.0,-5.65353950229524,1.36,-25.000000000000007,5.62,-29.359430604982208,4014.5,-2.72761240503176
Uttar Pradesh,Etah,Wheat,2024-25,1.15,4.15,3625.0,2024,4,True,3905.0,-7.170294494238156,1.02,12.745098039215675,3.97,4.53400503778338,3978.0,-8.873805932629462
Uttar Pradesh,Etawah,Maize,2021-22,0.07,0.21,3107.0,2021,4,True,,,,,,,,
Uttar Pradesh,Etawah,Maize,2022-23,0.07,0.19,2930.0,2022,4,True,3107.0,-5.696813646604442,0.07,0.0,0.21,-9.523809523809518,3107.0,-5.696813646604442
Uttar Pradesh,Etawah,Maize,2023-24,0.1,0.31,3167.0,2023,4,True,2930.0,8.088737201365188,0.07,42.85714285714285,0.19,63.1578947368421,3018.5,4.9196620838164655
Uttar Pradesh,Etawah,Maize,2024-25,0.14,0.47,3454.0,2024,4,True,3167.0,9.062203978528576,0.1,40.00000000000001,0.31,51.61290322580644,3068.0,12.58148631029987
Uttar Pradesh,Etawah,Rice,2021-22,0.51,1.58,3066.0,2021,4,True,,,,,,,,
Uttar Pradesh,Etawah,Rice,2022-23,0.51,1.53,3017.0,2022,4,True,3066.0,-1.5981735159817352,0.51,0.0,1.58,-3.1645569620253196,3066.0,-1.5981735159817352
Uttar Pradesh,Etawah,Rice,2023-24,0.5,1.6,3220.0,2023,4,True,3017.0,6.728538283062645,0.51,-1.960784313725492,1.53,4.575163398692815,3041.5,5.868814729574224
Uttar Pradesh,Etawah,Rice,2024-25,0.73,2.32,3166.0,2024,4,True,3220.0,-1.6770186335403725,0.5,46.0,1.6,44.999999999999986,3101.0,2.0960980328926153
Uttar Pradesh,Etawah,Wheat,2021-22,1.05,4.01,3833.0,2021,4,True,,,,,,,,
Uttar Pradesh,Etawah,Wheat,2022-23,1.0,4.06,4052.0,2022,4,True,3833.0,5.713540307852857,1.05,-4.761904761904765,4.01,1.246882793017452,3833.0,5.713540307852857
Uttar Pradesh,Etawah,Wheat,2023-24,0.89,3.65,4107.0,2023,4,True,4052.0,1.3573543928923988,1.0,-10.999999999999998,4.06,-10.098522167487678,3942.5,4.172479391249207
Uttar Pradesh,Etawah,Wheat,2024-25,0.91,3.73,4083.0,2024,4,True,4107.0,-0.5843681519357196,0.89,2.247191011235957,3.65,2.1917808219178103,3997.3333333333335,2.1430953969312836
Uttar Pradesh,Farrukhabad,Maize,2021-22,0.39,1.24,3175.0,2021,4,True,,,,,,,,
Uttar Pradesh,Farrukhabad,Maize,2022-23,0.39,1.15,2949.0,2022,4,True,3175.0,-7.118110236220472,0.39,0.0,1.24,-7.258064516129038,3175.0,-7.118110236220472
Uttar Pradesh,Farrukhabad,Maize,2023-24,0.61,1.7,2785.0,2023,4,True,2949.0,-5.561207188877586,0.39,56.4102564102564,1.15,47.82608695652175,3062.0,-9.046374918354017
Uttar Pradesh,Farrukhabad,Maize,2024-25,0.53,1.67,3148.0,2024,4,True,2785.0,13.034111310592458,0.61,-13.114754098360649,1.7,-1.764705882352943,2969.6666666666665,6.005163317993046
Uttar Pradesh,Farrukhabad,Rice,2021-22,0.14,0.4,2931.0,2021,4,True,,,,,,,,
Uttar Pradesh,Farrukhabad,Rice,2022-23,0.14,0.43,3178.0,2022,4,True,2931.0,8.427157966564312,0.14,0.0,0.4,7.499999999999993,2931.0,8.427157966564312
Uttar Pradesh,Farrukhabad,Rice,2023-24,0.13,0.43,3338.0,2023,4,True,3178.0,5.0346129641283826,0.14,-7.142857142857148,0.43,0.0,3054.5,9.28138811589458
Uttar Pradesh,Farrukhabad,Rice,2024-25,1.02,3.27,3196.0,2024,4,True,3338.0,-4.254044337926902,0.13,684.6153846153845,0.43,660.4651162790698,3149.0,1.4925373134328357
Uttar Pradesh,Farrukhabad,Wheat,2021-22,0.78,3.03,3877.0,2021,4,True,,,,,,,,
Uttar Pradesh,Farrukhabad,Wheat,2022-23,0.75,3.11,4141.0,2022,4,True,3877.0,6.809388702605107,0.78,-3.8461538461538494,3.03,2.640264026402643,3877.0,6.809388702605107
Uttar Pradesh,Farrukhabad,Wheat,2023-24,0.66,2.56,3883.0,2023,4,True,4141.0,-6.230379135474523,0.75,-11.999999999999995,3.11,-17.68488745980707,4009.0,-3.1429284110750815
Uttar Pradesh,Farrukhabad,Wheat,2024-25,0.68,3.15,4617.0,2024,4,True,3883.0,18.902910121040435,0.66,3.030303030303033,2.56,23.046874999999993,3967.0,16.385177716158307
Uttar Pradesh,Fatehpur,Maize,2021-22,0.0,0.01,2155.0,2021,4,True,,,,,,,,
Uttar Pradesh,Fatehpur,Maize,2022-23,0.0,0.01,2851.0,2022,4,True,2155.0,32.2969837587007,0.0,,0.01,0.0,2155.0,32.2969837587007
Uttar Pradesh,Fatehpur,Maize,2023-24,0.0,0.01,1498.0,2023,4,True,2851.0,-47.45703262013329,0.0,,0.01,0.0,2503.0,-40.15181781861766
Uttar Pradesh,Fatehpur,Maize,2024-25,0.02,0.07,3270.0,2024,4,True,1498.0,118.29105473965286,0.0,,0.01,600.0,2168.0,50.83025830258303
Uttar Pradesh,Fatehpur,Rice,2021-22,0.86,2.41,2815.0,2021,4,True,,,,,,,,
Uttar Pradesh,Fatehpur,Rice,2022-23,0.92,2.62,2853.0,2022,4,True,2815.0,1.3499111900532859,0.86,6.976744186046519,2.41,8.713692946058089,2815.0,1.3499111900532859
Uttar Pradesh,Fatehpur,Rice,2023-24,0.8,2.17,2712.0,2023,4,True,2853.0,-4.942166140904311,0.92,-13.043478260869565,2.62,-17.175572519083975,2834.0,-4.304869442484121
Uttar Pradesh,Fatehpur,Rice,2024-25,1.81,4.79,2653.0,2024,4,True,2712.0,-2.1755162241887906,0.8,126.25,2.17,120.7373271889401,2793.3333333333335,-5.023866348448693
Uttar Pradesh,Fatehpur,Wheat,2021-22,1.79,6.56,3660.0,2021,4,True,,,,,,,,
Uttar Pradesh,Fatehpur,Wheat,2022-23,1.72,6.46,3759.0,2022,4,True,3660.0,2.7049180327868854,1.79,-3.9106145251396685,6.56,-1.5243902439024337,3660.0,2.7049180327868854
Uttar Pradesh,Fatehpur,Wheat,2023-24,2.07,7.55,3644.0,2023,4,True,3759.0,-3.0593242883745675,1.72,20.348837209302317,6.46,16.873065015479874,3709.5,-1.7657366221862785
Uttar Pradesh,Fatehpur,Wheat,2024-25,1.71,5.75,3359.0,2024,4,True,3644.0,-7.821075740944019,2.07,-17.391304347826082,7.55,-23.841059602649004,3687.6666666666665,-8.912591521287169
Uttar Pradesh,Firozabad,Maize,2021-22,0.1,0.3,3009.0,2021,4,True,,,,,,,,
Uttar Pradesh,Firozabad,Maize,2022-23,0.1,0.22,2182.0,2022,4,True,3009.0,-27.48421402459289,0.1,0.0,0.3,-26.666666666666668,3009.0,-27.48421402459289
Uttar Pradesh,Firozabad,Maize,2023-24,0.13,0.32,2572.0,2023,4,True,2182.0,17.873510540788267,0.1,30.0,0.22,45.45454545454546,2595.5,-0.9054132151801194
Uttar Pradesh,Firozabad,Maize,2024-25,0.05,0.17,3361.0,2024,4,True,2572.0,30.676516329704512,0.13,-61.53846153846154,0.32,-46.875,2587.6666666666665,29.885353600412216
Uttar Pradesh,Firozabad,Rice,2021-22,0.25,0.62,2538.0,2021,4,True,,,,,,,,
Uttar Pradesh,Firozabad,Rice,2022-23,0.23,0.68,2943.0,2022,4,True,2538.0,15.957446808510639,0.25,-7.9999999999999964,0.62,9.677419354838717,2538.0,15.957446808510639
Uttar Pradesh,Firozabad,Rice,2023-24,0.23,0.68,2890.0,2023,4,True,2943.0,-1.8008834522595991,0.23,0.0,0.68,0.0,2740.5,5.455208903484766
Uttar Pradesh,Firozabad,Rice,2024-25,0.49,1.65,3366.0,2024,4,True,2890.0,16.470588235294116,0.23,113.04347826086956,0.68,142.64705882352936,2790.3333333333335,20.630749014454658
Uttar Pradesh,Firozabad,Wheat,2021-22,1.04,3.68,3534.0,2021,4,True,,,,,,,,
Uttar Pradesh,Firozabad,Wheat,2022-23,1.01,4.28,4234.0,2022,4,True,3534.0,19.807583474816074,1.04,-2.8846153846153872,3.68,16.30434782608696,3534.0,19.807583474816074
Uttar Pradesh,Firozabad,Wheat,2023-24,0.86,3.44,3998.0,2023,4,True,4234.0,-5.573925366084081,1.01,-14.851485148514854,4.28,-19.62616822429907,3884.0,2.9351184346035017
Uttar Pradesh,Firozabad,Wheat,2024-25,0.93,3.51,3766.0,2024,4,True,3998.0,-5.802901450725362,0.86,8.139534883720938,3.44,2.0348837209302277,3922.0,-3.977562468128506
Uttar Pradesh,Gautam Buddha Nagar,Maize,2021-22,0.01,0.02,2612.0,2021,4,True,,,,,,,,
Uttar Pradesh,Gautam Buddha Nagar,Maize,2022-23,0.01,0.02,2438.0,2022,4,True,2612.0,-6.66156202143951,0.01,0.0,0.02,0.0,2612.0,-6.66156202143951
Uttar Pradesh,Gautam Buddha Nagar,Maize,2023-24,0.01,0.02,2129.0,2023,4,True,2438.0,-12.674323215750615,0.01,0.0,0.02,0.0,2525.0,-15.683168316831683
Uttar Pradesh,Gautam Buddha Nagar,Maize,2024-25,0.01,0.03,2908.0,2024,4,True,2129.0,36.58994833255049,0.01,0.0,0.02,49.999999999999986,2393.0,21.521103217718345
Uttar Pradesh,Gautam Buddha Nagar,Rice,2021-22,0.14,0.34,2333.0,2021,4,True,,,,,,,,
Uttar Pradesh,Gautam Buddha Nagar,Rice,2022-23,0.2,0.45,2198.0,2022,4,True,2333.0,-5.786540934419203,0.14,42.85714285714285,0.34,32.35294117647059,2333.0,-5.786540934419203
Uttar Pradesh,Gautam Buddha Nagar,Rice,2023-24,0.14,0.4,2855.0,2023,4,True,2198.0,29.89080982711556,0.2,-30.0,0.45,-11.111111111111107,2265.5,26.020745972191566
Uttar Pradesh,Gautam Buddha Nagar,Rice,2024-25,0.28,0.78,2803.0,2024,4,True,2855.0,-1.8213660245183887,0.14,100.0,0.4,95.0,2462.0,13.850528025995127
Uttar Pradesh,Gautam Buddha Nagar,Wheat,2021-22,0.46,1.77,3849.0,2021,4,True,,,,,,,,
Uttar Pradesh,Gautam Buddha Nagar,Wheat,2022-23,0.45,1.81,4058.0,2022,4,True,3849.0,5.429981813458041,0.46,-2.1739130434782625,1.77,2.25988700564972,3849.0,5.429981813458041
Uttar Pradesh,Gautam Buddha Nagar,Wheat,2023-24,0.32,1.34,4172.0,2023,4,True,4058.0,2.809265648102514,0.45,-28.888888888888893,1.81,-25.96685082872928,3953.5,5.526748450739851
Uttar Pradesh,Gautam Buddha Nagar,Wheat,2024-25,0.51,2.01,3962.0,2024,4,True,4172.0,-5.033557046979865,0.32,59.375,1.34,49.99999999999998,4026.3333333333335,-1.5978143886083322
Uttar Pradesh,Ghaziabad,Maize,2021-22,0.0,0.0,2500.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ghaziabad,Maize,2022-23,0.0,0.0,2440.0,2022,4,True,2500.0,-2.4,0.0,,0.0,,2500.0,-2.4
Uttar Pradesh,Ghaziabad,Maize,2023-24,0.0,0.0,2200.0,2023,4,True,2440.0,-9.836065573770492,0.0,,0.0,,2470.0,-10.931174089068826
Uttar Pradesh,Ghaziabad,Maize,2024-25,0.0,0.02,3459.0,2024,4,True,2200.0,57.22727272727273,0.0,,0.0,,2380.0,45.33613445378151
Uttar Pradesh,Ghaziabad,Rice,2021-22,0.1,0.27,2700.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ghaziabad,Rice,2022-23,0.1,0.24,2499.0,2022,4,True,2700.0,-7.444444444444444,0.1,0.0,0.27,-11.11111111111112,2700.0,-7.444444444444444
Uttar Pradesh,Ghaziabad,Rice,2023-24,0.08,0.21,2717.0,2023,4,True,2499.0,8.723489395758303,0.1,-20.000000000000004,0.24,-12.5,2599.5,4.520100019234468
Uttar Pradesh,Ghaziabad,Rice,2024-25,0.05,0.14,2661.0,2024,4,True,2717.0,-2.0610967979389034,0.08,-37.5,0.21,-33.33333333333333,2638.6666666666665,0.846387064173831
Uttar Pradesh,Ghaziabad,Wheat,2021-22,0.3,1.25,4199.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ghaziabad,Wheat,2022-23,0.28,1.13,3975.0,2022,4,True,4199.0,-5.334603477018337,0.3,-6.666666666666654,1.25,-9.600000000000009,4199.0,-5.334603477018337
Uttar Pradesh,Ghaziabad,Wheat,2023-24,0.23,1.01,4342.0,2023,4,True,3975.0,9.232704402515724,0.28,-17.85714285714286,1.13,-10.619469026548662,4087.0,6.239295326645461
Uttar Pradesh,Ghaziabad,Wheat,2024-25,0.27,1.02,3773.0,2024,4,True,4342.0,-13.104560110548135,0.23,17.39130434782609,1.01,0.990099009900991,4172.0,-9.563758389261745
Uttar Pradesh,Ghazipur,Maize,2021-22,0.01,0.01,1711.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ghazipur,Maize,2022-23,0.01,0.02,2680.0,2022,4,True,1711.0,56.63354763296318,0.01,0.0,0.01,100.0,1711.0,56.63354763296318
Uttar Pradesh,Ghazipur,Maize,2023-24,0.01,0.03,2418.0,2023,4,True,2680.0,-9.776119402985074,0.01,0.0,0.02,49.999999999999986,2195.5,10.134365748121157
Uttar Pradesh,Ghazipur,Maize,2024-25,0.01,0.03,3414.0,2024,4,True,2418.0,41.19106699751861,0.01,0.0,0.03,0.0,2269.6666666666665,50.418563665736535
Uttar Pradesh,Ghazipur,Rice,2021-22,1.53,4.13,2699.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ghazipur,Rice,2022-23,1.5,5.04,3358.0,2022,4,True,2699.0,24.416450537236013,1.53,-1.960784313725492,4.13,22.03389830508475,2699.0,24.416450537236013
Uttar Pradesh,Ghazipur,Rice,2023-24,1.48,3.96,2672.0,2023,4,True,3358.0,-20.428826682549136,1.5,-1.3333333333333344,5.04,-21.42857142857143,3028.5,-11.771504044906719
Uttar Pradesh,Ghazipur,Rice,2024-25,1.8,5.35,2970.0,2024,4,True,2672.0,11.152694610778443,1.48,21.621621621621625,3.96,35.1010101010101,2909.6666666666665,2.073547943636161
Uttar Pradesh,Ghazipur,Wheat,2021-22,1.81,7.01,3882.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ghazipur,Wheat,2022-23,1.88,6.76,3597.0,2022,4,True,3882.0,-7.341576506955177,1.81,3.867403314917118,7.01,-3.566333808844508,3882.0,-7.341576506955177
Uttar Pradesh,Ghazipur,Wheat,2023-24,1.95,7.19,3687.0,2023,4,True,3597.0,2.5020850708924103,1.88,3.7234042553191524,6.76,6.360946745562139,3739.5,-1.4039310068190936
Uttar Pradesh,Ghazipur,Wheat,2024-25,1.71,6.5,3806.0,2024,4,True,3687.0,3.2275562788174663,1.95,-12.307692307692307,7.19,-9.596662030598058,3722.0,2.2568511552928534
Uttar Pradesh,Gonda,Maize,2021-22,0.59,0.7,1175.0,2021,4,True,,,,,,,,
Uttar Pradesh,Gonda,Maize,2022-23,0.59,0.95,1603.0,2022,4,True,1175.0,36.42553191489362,0.59,0.0,0.7,35.714285714285715,1175.0,36.42553191489362
Uttar Pradesh,Gonda,Maize,2023-24,0.7,1.22,1741.0,2023,4,True,1603.0,8.60885839051778,0.59,18.644067796610166,0.95,28.421052631578952,1389.0,25.341972642188626
Uttar Pradesh,Gonda,Maize,2024-25,0.21,0.33,1593.0,2024,4,True,1741.0,-8.500861573808157,0.7,-70.0,1.22,-72.95081967213115,1506.3333333333333,5.7534852843549515
Uttar Pradesh,Gonda,Rice,2021-22,1.38,3.2,2327.0,2021,4,True,,,,,,,,
Uttar Pradesh,Gonda,Rice,2022-23,1.38,3.11,2264.0,2022,4,True,2327.0,-2.7073485174043834,1.38,0.0,3.2,-2.8125000000000093,2327.0,-2.7073485174043834
Uttar Pradesh,Gonda,Rice,2023-24,1.3,3.44,2654.0,2023,4,True,2264.0,17.226148409893995,1.38,-5.797101449275352,3.11,10.610932475884246,2295.5,15.617512524504464
Uttar Pradesh,Gonda,Rice,2024-25,1.37,3.54,2590.0,2024,4,True,2654.0,-2.4114544084400906,1.3,5.3846153846153895,3.44,2.9069767441860495,2415.0,7.246376811594203
Uttar Pradesh,Gonda,Wheat,2021-22,1.6,5.25,3275.0,2021,4,True,,,,,,,,
Uttar Pradesh,Gonda,Wheat,2022-23,1.53,4.89,3188.0,2022,4,True,3275.0,-2.6564885496183206,1.6,-4.3750000000000036,5.25,-6.857142857142863,3275.0,-2.6564885496183206
Uttar Pradesh,Gonda,Wheat,2023-24,1.37,4.72,3435.0,2023,4,True,3188.0,7.74780426599749,1.53,-10.457516339869276,4.89,-3.476482617586911,3231.5,6.297385115271546
