State,District,Crop,Year,Area,Production,Yield,Years_ Available,Complete_4_year_history,Previous_Yield,Previous_yield_percentage,Previous_area,Previous_Area_Percentage,Previous_Production,Production_Change_Pct,History_avg_yield,Yield_Deviation_Pct,Crop_Year_Rainfall_mm,Rainy_Days,Heavy_Rain_Days,Days_Available,Monsoon_Rainfall_mm,Rabi_Rainfall_mm,Historical_Avg_Rainfall,Rainfall_Deviation_Pct
Uttar Pradesh,Bijnor,Rice,2023-24,0.53,1.4,2664.0,4,True,2525.0,5.504950495049505,0.57,-7.01754385964911,1.43,-2.0979020979021,2656.0,0.3012048192771084,1047.08,67,1,366,935.81,99.35,1207.3400000000001,-13.27380853777728
Uttar Pradesh,Bijnor,Rice,2024-25,0.29,0.76,2606.0,4,True,2664.0,-2.177177177177177,0.53,-45.28301886792453,1.4,-45.71428571428572,2658.6666666666665,-1.980942828485451,1345.3,102,2,365,1161.73,76.28,1153.92,16.585205213532987
Uttar Pradesh,Bijnor,Wheat,2021-22,1.6,6.02,3753.0,4,True,,,,,,,,,1249.18,80,2,365,864.37,331.88,,
Uttar Pradesh,Bijnor,Wheat,2022-23,1.53,5.78,3789.0,4,True,3753.0,0.9592326139088728,1.6,-4.375000000000004,6.02,-3.9867109634551383,3753.0,0.9592326139088728,1165.5,84,1,365,773.52,289.77,1249.18,-6.698794409132396
Uttar Pradesh,Bijnor,Wheat,2023-24,0.92,3.34,3627.0,4,True,3789.0,-4.275534441805226,1.53,-39.869281045751634,5.78,-42.21453287197232,3771.0,-3.818615751789976,1047.08,67,1,366,935.81,99.35,1207.3400000000001,-13.27380853777728
Uttar Pradesh,Bijnor,Wheat,2024-25,1.28,4.61,3596.0,4,True,3627.0,-0.8547008547008548,0.92,39.13043478260869,3.34,38.0239520958084,3723.0,-3.4112275047005105,1345.3,102,2,365,1161.73,76.28,1153.92,16.585205213532987
Uttar Pradesh,Budaun,Maize,2021-22,0.1,0.31,3280.0,4,True,,,,,,,,,904.18,70,2,365,613.76,254.65,,
Uttar Pradesh,Budaun,Maize,2022-23,0.1,0.22,2317.0,4,True,3280.0,-29.35975609756097,0.1,0.0,0.31,-29.032258064516125,3280.0,-29.35975609756097,830.86,76,2,365,522.7,223.68,904.18,-8.10900484416819
Uttar Pradesh,Budaun,Maize,2023-24,0.35,1.02,2950.0,4,True,2317.0,27.31981009926629,0.1,249.99999999999997,0.22,363.6363636363637,2798.5,5.413614436305164,766.09,52,0,366,695.18,62.39,867.52,-11.691949465142008
Uttar Pradesh,Budaun,Maize,2024-25,0.25,0.85,3353.0,4,True,2950.0,13.661016949152543,0.35,-28.57142857142857,1.02,-16.66666666666667,2849.0,17.69041769041769,956.85,73,1,365,869.43,26.95,833.71,14.77012390399539
Uttar Pradesh,Budaun,Rice,2021-22,1.0,2.53,2540.0,4,True,,,,,,,,,904.18,70,2,365,613.76,254.65,,
Uttar Pradesh,Budaun,Rice,2022-23,0.82,2.1,2555.0,4,True,2540.0,0.5905511811023622,1.0,-18.000000000000004,2.53,-16.996047430830032,2540.0,0.5905511811023622,830.86,76,2,365,522.7,223.68,904.18,-8.10900484416819
Uttar Pradesh,Budaun,Rice,2023-24,0.95,2.08,2197.0,4,True,2555.0,-14.01174168297456,0.82,15.853658536585366,2.1,-0.9523809523809532,2547.5,-13.758586849852795,766.09,52,0,366,695.18,62.39,867.52,-11.691949465142008
Uttar Pradesh,Budaun,Rice,2024-25,1.69,4.41,2620.0,4,True,2197.0,19.253527537551207,0.95,77.89473684210526,2.08,112.01923076923076,2430.6666666666665,7.789358200767972,956.85,73,1,365,869.43,26.95,833.71,14.77012390399539
Uttar Pradesh,Budaun,Wheat,2021-22,2.42,9.39,3886.0,4,True,,,,,,,,,904.18,70,2,365,613.76,254.65,,
Uttar Pradesh,Budaun,Wheat,2022-23,2.15,9.13,4238.0,4,True,3886.0,9.058157488419967,2.42,-11.157024793388432,9.39,-2.768903088391904,3886.0,9.058157488419967,830.86,76,2,365,522.7,223.68,904.18,-8.10900484416819
Uttar Pradesh,Budaun,Wheat,2023-24,2.21,9.65,4376.0,4,True,4238.0,3.256252949504483,2.15,2.7906976744186074,9.13,5.695509309967136,4062.0,7.730182176267848,766.09,52,0,366,695.18,62.39,867.52,-11.691949465142008
Uttar Pradesh,Budaun,Wheat,2024-25,1.91,7.73,4044.0,4,True,4376.0,-7.586837294332724,2.21,-13.574660633484164,9.65,-19.89637305699482,4166.666666666667,-2.944000000000007,956.85,73,1,365,869.43,26.95,833.71,14.77012390399539
Uttar Pradesh,Bulandshahr,Maize,2021-22,0.52,1.38,2632.0,4,True,,,,,,,,,1076.17,67,0,365,815.93,216.11,,
Uttar Pradesh,Bulandshahr,Maize,2022-23,0.53,1.24,2328.0,4,True,2632.0,-11.55015197568389,0.52,1.923076923076925,1.38,-10.144927536231878,2632.0,-11.55015197568389,887.89,71,2,365,573.6800000000001,221.33,1076.17,-17.49537712443202
Uttar Pradesh,Bulandshahr,Maize,2023-24,0.66,1.54,2340.0,4,True,2328.0,0.5154639175257731,0.53,24.52830188679245,1.24,24.19354838709678,2480.0,-5.64516129032258,710.71,50,1,366,645.59,58.6,982.03,-27.628483854872044
Uttar Pradesh,Bulandshahr,Maize,2024-25,0.45,1.3,2888.0,4,True,2340.0,23.418803418803417,0.66,-31.818181818181817,1.54,-15.584415584415584,2433.333333333333,18.68493150684931,923.0,71,0,365,784.26,42.31,891.59,3.5229197276775164
Uttar Pradesh,Bulandshahr,Rice,2021-22,0.93,2.62,2809.0,4,True,,,,,,,,,1076.17,67,0,365,815.93,216.11,,
Uttar Pradesh,Bulandshahr,Rice,2022-23,0.98,2.39,2447.0,4,True,2809.0,-12.887148451406194,0.93,5.376344086021498,2.62,-8.778625954198473,2809.0,-12.887148451406194,887.89,71,2,365,573.6800000000001,221.33,1076.17,-17.49537712443202
Uttar Pradesh,Bulandshahr,Rice,2023-24,0.86,2.37,2754.0,4,True,2447.0,12.54597466285247,0.98,-12.244897959183673,2.39,-0.836820083682009,2628.0,4.794520547945205,710.71,50,1,366,645.59,58.6,982.03,-27.628483854872044
Uttar Pradesh,Bulandshahr,Rice,2024-25,1.43,3.86,2706.0,4,True,2754.0,-1.7429193899782136,0.86,66.27906976744185,2.37,62.86919831223627,2670.0,1.348314606741573,923.0,71,0,365,784.26,42.31,891.59,3.5229197276775164
Uttar Pradesh,Bulandshahr,Wheat,2021-22,2.02,8.96,4437.0,4,True,,,,,,,,,1076.17,67,0,365,815.93,216.11,,
Uttar Pradesh,Bulandshahr,Wheat,2022-23,1.95,8.38,4286.0,4,True,4437.0,-3.403200360604012,2.02,-3.4653465346534684,8.96,-6.473214285714287,4437.0,-3.403200360604012,887.89,71,2,365,573.6800000000001,221.33,1076.17,-17.49537712443202
Uttar Pradesh,Bulandshahr,Wheat,2023-24,1.73,7.49,4324.0,4,True,4286.0,0.8866075594960335,1.95,-11.28205128205128,8.38,-10.620525059665876,4361.5,-0.859795941763155,710.71,50,1,366,645.59,58.6,982.03,-27.628483854872044
Uttar Pradesh,Bulandshahr,Wheat,2024-25,1.78,7.04,3954.0,4,True,4324.0,-8.556891766882515,1.73,2.890173410404627,7.49,-6.008010680907879,4349.0,-9.082547712117728,923.0,71,0,365,784.26,42.31,891.59,3.5229197276775164
Uttar Pradesh,Chandauli,Maize,2021-22,0.0,0.0,1763.0,4,True,,,,,,,,,839.9,67,0,365,726.49,95.67,,
Uttar Pradesh,Chandauli,Maize,2022-23,0.0,0.0,2651.0,4,True,1763.0,50.36868973340896,0.0,,0.0,,1763.0,50.36868973340896,874.13,71,0,365,719.65,112.01,839.9,4.075485176806765
Uttar Pradesh,Chandauli,Maize,2023-24,0.0,0.0,1980.0,4,True,2651.0,-25.311203319502077,0.0,,0.0,,2207.0,-10.285455369279566,691.79,68,0,366,520.65,163.9,857.015,-19.279125802932274
Uttar Pradesh,Chandauli,Maize,2024-25,0.0,0.01,3458.0,4,True,1980.0,74.64646464646465,0.0,,0.0,,2131.333333333333,62.24585548952142,1031.34,76,0,365,986.8,10.38,801.9399999999999,28.605631343990822
Uttar Pradesh,Chandauli,Rice,2021-22,1.18,3.95,3360.0,4,True,,,,,,,,,839.9,67,0,365,726.49,95.67,,
Uttar Pradesh,Chandauli,Rice,2022-23,1.15,3.81,3321.0,4,True,3360.0,-1.1607142857142858,1.18,-2.5423728813559343,3.95,-3.5443037974683573,3360.0,-1.1607142857142858,874.13,71,0,365,719.65,112.01,839.9,4.075485176806765
Uttar Pradesh,Chandauli,Rice,2023-24,1.06,3.8,3570.0,4,True,3321.0,7.497741644083107,1.15,-7.826086956521728,3.81,-0.2624671916010559,3340.5,6.870229007633588,691.79,68,0,366,520.65,163.9,857.015,-19.279125802932274
Uttar Pradesh,Chandauli,Rice,2024-25,1.21,4.17,3434.0,4,True,3570.0,-3.8095238095238098,1.06,14.150943396226406,3.8,9.73684210526316,3417.0,0.4975124378109453,1031.34,76,0,365,986.8,10.38,801.9399999999999,28.605631343990822
Uttar Pradesh,Chandauli,Wheat,2021-22,1.05,3.71,3523.0,4,True,,,,,,,,,839.9,67,0,365,726.49,95.67,,
Uttar Pradesh,Chandauli,Wheat,2022-23,1.15,3.65,3178.0,4,True,3523.0,-9.792790235594664,1.05,9.523809523809511,3.71,-1.617250673854449,3523.0,-9.792790235594664,874.13,71,0,365,719.65,112.01,839.9,4.075485176806765
Uttar Pradesh,Chandauli,Wheat,2023-24,1.13,4.05,3580.0,4,True,3178.0,12.649465072372562,1.15,-1.7391304347826104,3.65,10.95890410958904,3350.5,6.849723921802715,691.79,68,0,366,520.65,163.9,857.015,-19.279125802932274
Uttar Pradesh,Chandauli,Wheat,2024-25,1.06,3.84,3615.0,4,True,3580.0,0.9776536312849162,1.13,-6.194690265486712,4.05,-5.185185185185184,3427.0,5.485847680186752,1031.34,76,0,365,986.8,10.38,801.9399999999999,28.605631343990822
Uttar Pradesh,Chitrakoot,Maize,2021-22,0.0,0.0,2375.0,4,True,,,,,,,,,812.44,68,0,365,693.52,91.14,,
Uttar Pradesh,Chitrakoot,Maize,2022-23,0.0,0.0,2600.0,4,True,2375.0,9.473684210526317,0.0,,0.0,,2375.0,9.473684210526317,971.09,75,0,365,786.79,131.85,812.44,19.527595884003738
Uttar Pradesh,Chitrakoot,Maize,2023-24,0.0,0.0,2344.0,4,True,2600.0,-9.846153846153848,0.0,,0.0,,2487.5,-5.768844221105527,790.81,66,0,366,673.11,107.62,891.7650000000001,-11.320807611870856
Uttar Pradesh,Chitrakoot,Maize,2024-25,0.03,0.09,3479.0,4,True,2344.0,48.42150170648464,0.0,,0.0,,2439.6666666666665,42.60144828528488,1125.46,79,3,365,977.41,17.68,858.1133333333333,31.155169868781908
Uttar Pradesh,Chitrakoot,Rice,2021-22,0.1,0.23,2235.0,4,True,,,,,,,,,812.44,68,0,365,693.52,91.14,,
Uttar Pradesh,Chitrakoot,Rice,2022-23,0.1,0.24,2294.0,4,True,2235.0,2.6398210290827744,0.1,0.0,0.23,4.3478260869565135,2235.0,2.6398210290827744,971.09,75,0,365,786.79,131.85,812.44,19.527595884003738
Uttar Pradesh,Chitrakoot,Rice,2023-24,0.1,0.22,2331.0,4,True,2294.0,1.6129032258064515,0.1,0.0,0.24,-8.33333333333333,2264.5,2.936630602782071,790.81,66,0,366,673.11,107.62,891.7650000000001,-11.320807611870856
Uttar Pradesh,Chitrakoot,Rice,2024-25,0.36,0.83,2282.0,4,True,2331.0,-2.1021021021021022,0.1,260.0,0.22,277.27272727272725,2286.6666666666665,-0.2040816326530546,1125.46,79,3,365,977.41,17.68,858.1133333333333,31.155169868781908
Uttar Pradesh,Chitrakoot,Wheat,2021-22,0.51,1.62,3189.0,4,True,,,,,,,,,812.44,68,0,365,693.52,91.14,,
Uttar Pradesh,Chitrakoot,Wheat,2022-23,0.8,2.51,3140.0,4,True,3189.0,-1.5365318281592977,0.51,56.86274509803923,1.62,54.93827160493825,3189.0,-1.5365318281592977,971.09,75,0,365,786.79,131.85,812.44,19.527595884003738
Uttar Pradesh,Chitrakoot,Wheat,2023-24,0.7,2.11,3029.0,4,True,3140.0,-3.535031847133758,0.8,-12.50000000000001,2.51,-15.936254980079678,3164.5,-4.281877073787328,790.81,66,0,366,673.11,107.62,891.7650000000001,-11.320807611870856
Uttar Pradesh,Chitrakoot,Wheat,2024-25,0.61,1.75,2860.0,4,True,3029.0,-5.579399141630901,0.7,-12.857142857142852,2.11,-17.06161137440758,3119.333333333333,-8.313742252618086,1125.46,79,3,365,977.41,17.68,858.1133333333333,31.155169868781908
Uttar Pradesh,Deoria,Maize,2021-22,0.09,0.12,1428.0,4,True,,,,,,,,,1319.0,94,2,365,1052.31,230.97,,
Uttar Pradesh,Deoria,Maize,2022-23,0.07,0.1,1445.0,4,True,1428.0,1.1904761904761905,0.09,-22.22222222222221,0.12,-16.66666666666666,1428.0,1.1904761904761905,906.85,72,1,365,676.23,181.54,1319.0,-31.24715693707354
Uttar Pradesh,Deoria,Maize,2023-24,0.07,0.16,2236.0,4,True,1445.0,54.74048442906574,0.07,0.0,0.1,60.0,1436.5,55.65610859728507,846.11,79,1,366,723.78,104.53,1112.925,-23.974212098748787
Uttar Pradesh,Deoria,Maize,2024-25,0.05,0.13,2666.0,4,True,2236.0,19.230769230769237,0.07,-28.571428571428577,0.16,-18.75,1703.0,56.54726952436876,1150.39,75,2,365,1032.96,5.39,1023.9866666666667,12.34423625307622
Uttar Pradesh,Deoria,Rice,2021-22,1.36,3.17,2328.0,4,True,,,,,,,,,1319.0,94,2,365,1052.31,230.97,,
Uttar Pradesh,Deoria,Rice,2022-23,1.5,3.59,2387.0,4,True,2328.0,2.5343642611683848,1.36,10.294117647058815,3.17,13.249211356466876,2328.0,2.5343642611683848,906.85,72,1,365,676.23,181.54,1319.0,-31.24715693707354
Uttar Pradesh,Deoria,Rice,2023-24,1.26,2.94,2327.0,4,True,2387.0,-2.5136154168412235,1.5,-16.0,3.59,-18.105849582172706,2357.5,-1.2937433722163307,846.11,79,1,366,723.78,104.53,1112.925,-23.974212098748787
Uttar Pradesh,Deoria,Rice,2024-25,1.4,3.67,2628.0,4,True,2327.0,12.935109583154276,1.26,11.111111111111104,2.94,24.829931972789115,2347.333333333333,11.956830445896044,1150.39,75,2,365,1032.96,5.39,1023.9866666666667,12.34423625307622
Uttar Pradesh,Deoria,Wheat,2021-22,1.6,5.35,3345.0,4,True,,,,,,,,,1319.0,94,2,365,1052.31,230.97,,
Uttar Pradesh,Deoria,Wheat,2022-23,1.73,6.36,3685.0,4,True,3345.0,10.1644245142003,1.6,8.124999999999993,5.35,18.878504672897208,3345.0,10.1644245142003,906.85,72,1,365,676.23,181.54,1319.0,-31.24715693707354
Uttar Pradesh,Deoria,Wheat,2023-24,1.65,5.86,3548.0,4,True,3685.0,-3.7177747625508815,1.73,-4.624277456647403,6.36,-7.861635220125786,3515.0,0.9388335704125178,846.11,79,1,366,723.78,104.53,1112.925,-23.974212098748787
Uttar Pradesh,Deoria,Wheat,2024-25,1.44,5.16,3568.0,4,True,3548.0,0.5636978579481398,1.65,-12.727272727272728,5.86,-11.94539249146758,3526.0,1.191151446398185,1150.39,75,2,365,1032.96,5.39,1023.9866666666667,12.34423625307622
Uttar Pradesh,Etah,Maize,2021-22,0.32,1.29,4077.0,4,True,,,,,,,,,840.23,68,2,365,580.1,230.55,,
Uttar Pradesh,Etah,Maize,2022-23,0.32,1.08,3397.0,4,True,4077.0,-16.678930586215355,0.32,0.0,1.29,-16.279069767441857,4077.0,-16.678930586215355,787.76,70,1,365,533.5,182.32,840.23,-6.24471870797282
Uttar Pradesh,Etah,Maize,2023-24,0.38,1.27,3355.0,4,True,3397.0,-1.2363850456284955,0.32,18.75,1.08,17.592592592592588,3737.0,-10.222103291410225,726.16,56,0,366,652.18,63.72,813.995,-10.790606821909229
Uttar Pradesh,Etah,Maize,2024-25,0.25,0.88,3552.0,4,True,3355.0,5.871833084947839,0.38,-34.21052631578947,1.27,-30.70866141732284,3609.6666666666665,-1.5975621017637782,968.49,77,1,365,903.13,24.72,784.7166666666667,23.419068453581968
Uttar Pradesh,Etah,Rice,2021-22,0.18,0.49,2671.0,4,True,,,,,,,,,840.23,68,2,365,580.1,230.55,,
Uttar Pradesh,Etah,Rice,2022-23,0.18,0.49,2688.0,4,True,2671.0,0.636465743167353,0.18,0.0,0.49,0.0,2671.0,0.636465743167353,787.76,70,1,365,533.5,182.32,840.23,-6.24471870797282
Uttar Pradesh,Etah,Rice,2023-24,0.19,0.49,2649.0,4,True,2688.0,-1.4508928571428572,0.18,5.555555555555561,0.49,0.0,2679.5,-1.1382720656838965,726.16,56,0,366,652.18,63.72,813.995,-10.790606821909229
Uttar Pradesh,Etah,Rice,2024-25,0.88,2.29,2584.0,4,True,2649.0,-2.453756134390336,0.19,363.1578947368421,0.49,367.34693877551024,2669.333333333333,-3.1968031968032022,968.49,77,1,365,903.13,24.72,784.7166666666667,23.419068453581968
Uttar Pradesh,Etah,Wheat,2021-22,1.41,5.47,3890.0,4,True,,,,,,,,,840.23,68,2,365,580.1,230.55,,
Uttar Pradesh,Etah,Wheat,2022-23,1.36,5.62,4139.0,4,True,3890.0,6.401028277634961,1.41,-3.5460992907801296,5.47,2.742230347349184,3890.0,6.401028277634961,787.76,70,1,365,533.5,182.32,840.23,-6.24471870797282
Uttar Pradesh,Etah,Wheat,2023-24,1.02,3.97,3905.0,4,True,4139.0,-5.65353950229524,1.36,-25.000000000000007,5.62,-29.359430604982208,4014.5,-2.72761240503176,726.16,56,0,366,652.18,63.72,813.995,-10.790606821909229
Uttar Pradesh,Etah,Wheat,2024-25,1.15,4.15,3625.0,4,True,3905.0,-7.170294494238156,1.02,12.745098039215677,3.97,4.53400503778338,3978.0,-8.873805932629462,968.49,77,1,365,903.13,24.72,784.7166666666667,23.419068453581968
Uttar Pradesh,Etawah,Maize,2021-22,0.07,0.21,3107.0,4,True,,,,,,,,,906.26,69,0,365,673.58,204.86,,
Uttar Pradesh,Etawah,Maize,2022-23,0.07,0.19,2930.0,4,True,3107.0,-5.696813646604442,0.07,0.0,0.21,-9.523809523809518,3107.0,-5.696813646604442,969.62,73,0,365,756.05,156.24,906.26,6.991371129697881
Uttar Pradesh,Etawah,Maize,2023-24,0.1,0.31,3167.0,4,True,2930.0,8.088737201365188,0.07,42.85714285714285,0.19,63.1578947368421,3018.5,4.9196620838164655,689.94,65,0,366,596.04,89.83,937.94,-26.440923726464376
Uttar Pradesh,Etawah,Maize,2024-25,0.14,0.47,3454.0,4,True,3167.0,9.062203978528576,0.1,40.00000000000001,0.31,51.61290322580644,3068.0,12.58148631029987,995.18,73,2,365,963.38,12.42,855.2733333333334,16.35812332899422
Uttar Pradesh,Etawah,Rice,2021-22,0.51,1.58,3066.0,4,True,,,,,,,,,906.26,69,0,365,673.58,204.86,,
Uttar Pradesh,Etawah,Rice,2022-23,0.51,1.53,3017.0,4,True,3066.0,-1.5981735159817352,0.51,0.0,1.58,-3.16455696202532,3066.0,-1.5981735159817352,969.62,73,0,365,756.05,156.24,906.26,6.991371129697881
Uttar Pradesh,Etawah,Rice,2023-24,0.5,1.6,3220.0,4,True,3017.0,6.728538283062645,0.51,-1.960784313725492,1.53,4.575163398692815,3041.5,5.868814729574224,689.94,65,0,366,596.04,89.83,937.94,-26.440923726464376
Uttar Pradesh,Etawah,Rice,2024-25,0.73,2.32,3166.0,4,True,3220.0,-1.6770186335403725,0.5,46.0,1.6,44.99999999999999,3101.0,2.0960980328926158,995.18,73,2,365,963.38,12.42,855.2733333333334,16.35812332899422
Uttar Pradesh,Etawah,Wheat,2021-22,1.05,4.01,3833.0,4,True,,,,,,,,,906.26,69,0,365,673.58,204.86,,
Uttar Pradesh,Etawah,Wheat,2022-23,1.0,4.06,4052.0,4,True,3833.0,5.713540307852857,1.05,-4.761904761904765,4.01,1.246882793017452,3833.0,5.713540307852857,969.62,73,0,365,756.05,156.24,906.26,6.991371129697881
Uttar Pradesh,Etawah,Wheat,2023-24,0.89,3.65,4107.0,4,True,4052.0,1.3573543928923988,1.0,-10.999999999999998,4.06,-10.098522167487678,3942.5,4.172479391249207,689.94,65,0,366,596.04,89.83,937.94,-26.440923726464376
Uttar Pradesh,Etawah,Wheat,2024-25,0.91,3.73,4083.0,4,True,4107.0,-0.5843681519357196,0.89,2.247191011235957,3.65,2.1917808219178103,3997.3333333333335,2.143095396931284,995.18,73,2,365,963.38,12.42,855.2733333333334,16.35812332899422
Uttar Pradesh,Farrukhabad,Maize,2021-22,0.39,1.24,3175.0,4,True,,,,,,,,,964.23,65,2,365,561.23,365.66,,
Uttar Pradesh,Farrukhabad,Maize,2022-23,0.39,1.15,2949.0,4,True,3175.0,-7.118110236220472,0.39,0.0,1.24,-7.258064516129038,3175.0,-7.118110236220472,748.84,64,1,365,470.56,213.88,964.23,-22.338031382553954
Uttar Pradesh,Farrukhabad,Maize,2023-24,0.61,1.7,2785.0,4,True,2949.0,-5.561207188877586,0.39,56.4102564102564,1.15,47.82608695652175,3062.0,-9.046374918354015,713.0699999999999,61,1,366,637.88,61.59,856.5350000000001,-16.74946149310888
Uttar Pradesh,Farrukhabad,Maize,2024-25,0.53,1.67,3148.0,4,True,2785.0,13.034111310592458,0.61,-13.114754098360647,1.7,-1.764705882352943,2969.6666666666665,6.005163317993046,957.23,74,0,365,900.1800000000001,16.73,808.7133333333333,18.364562638594652
Uttar Pradesh,Farrukhabad,Rice,2021-22,0.14,0.4,2931.0,4,True,,,,,,,,,964.23,65,2,365,561.23,365.66,,
Uttar Pradesh,Farrukhabad,Rice,2022-23,0.14,0.43,3178.0,4,True,2931.0,8.427157966564312,0.14,0.0,0.4,7.499999999999993,2931.0,8.427157966564312,748.84,64,1,365,470.56,213.88,964.23,-22.338031382553954
Uttar Pradesh,Farrukhabad,Rice,2023-24,0.13,0.43,3338.0,4,True,3178.0,5.034612964128383,0.14,-7.142857142857148,0.43,0.0,3054.5,9.28138811589458,713.0699999999999,61,1,366,637.88,61.59,856.5350000000001,-16.74946149310888
Uttar Pradesh,Farrukhabad,Rice,2024-25,1.02,3.27,3196.0,4,True,3338.0,-4.254044337926902,0.13,684.6153846153845,0.43,660.4651162790698,3149.0,1.4925373134328357,957.23,74,0,365,900.1800000000001,16.73,808.7133333333333,18.364562638594652
Uttar Pradesh,Farrukhabad,Wheat,2021-22,0.78,3.03,3877.0,4,True,,,,,,,,,964.23,65,2,365,561.23,365.66,,
Uttar Pradesh,Farrukhabad,Wheat,2022-23,0.75,3.11,4141.0,4,True,3877.0,6.809388702605107,0.78,-3.84615384615385,3.03,2.640264026402643,3877.0,6.809388702605107,748.84,64,1,365,470.56,213.88,964.23,-22.338031382553954
Uttar Pradesh,Farrukhabad,Wheat,2023-24,0.66,2.56,3883.0,4,True,4141.0,-6.230379135474523,0.75,-11.999999999999996,3.11,-17.68488745980707,4009.0,-3.142928411075081,713.0699999999999,61,1,366,637.88,61.59,856.5350000000001,-16.74946149310888
Uttar Pradesh,Farrukhabad,Wheat,2024-25,0.68,3.15,4617.0,4,True,3883.0,18.902910121040435,0.66,3.030303030303033,2.56,23.046874999999996,3967.0,16.385177716158307,957.23,74,0,365,900.1800000000001,16.73,808.7133333333333,18.364562638594652
Uttar Pradesh,Fatehpur,Maize,2021-22,0.0,0.01,2155.0,4,True,,,,,,,,,918.42,66,1,365,741.96,156.58,,
Uttar Pradesh,Fatehpur,Maize,2022-23,0.0,0.01,2851.0,4,True,2155.0,32.2969837587007,0.0,,0.01,0.0,2155.0,32.2969837587007,1071.58,74,1,365,812.05,184.15,918.42,16.676466104832212
Uttar Pradesh,Fatehpur,Maize,2023-24,0.0,0.01,1498.0,4,True,2851.0,-47.45703262013329,0.0,,0.01,0.0,2503.0,-40.15181781861766,705.93,59,0,366,613.22,90.9,995.0,-29.052261306532667
Uttar Pradesh,Fatehpur,Maize,2024-25,0.02,0.07,3270.0,4,True,1498.0,118.29105473965286,0.0,,0.01,600.0,2168.0,50.83025830258303,749.56,78,0,365,687.77,15.13,898.6433333333333,-16.589822436042486
Uttar Pradesh,Fatehpur,Rice,2021-22,0.86,2.41,2815.0,4,True,,,,,,,,,918.42,66,1,365,741.96,156.58,,
Uttar Pradesh,Fatehpur,Rice,2022-23,0.92,2.62,2853.0,4,True,2815.0,1.349911190053286,0.86,6.976744186046519,2.41,8.713692946058089,2815.0,1.349911190053286,1071.58,74,1,365,812.05,184.15,918.42,16.676466104832212
Uttar Pradesh,Fatehpur,Rice,2023-24,0.8,2.17,2712.0,4,True,2853.0,-4.942166140904311,0.92,-13.043478260869565,2.62,-17.175572519083975,2834.0,-4.304869442484121,705.93,59,0,366,613.22,90.9,995.0,-29.052261306532667
Uttar Pradesh,Fatehpur,Rice,2024-25,1.81,4.79,2653.0,4,True,2712.0,-2.17551622418879,0.8,126.25,2.17,120.7373271889401,2793.333333333333,-5.023866348448693,749.56,78,0,365,687.77,15.13,898.6433333333333,-16.589822436042486
Uttar Pradesh,Fatehpur,Wheat,2021-22,1.79,6.56,3660.0,4,True,,,,,,,,,918.42,66,1,365,741.96,156.58,,
Uttar Pradesh,Fatehpur,Wheat,2022-23,1.72,6.46,3759.0,4,True,3660.0,2.7049180327868854,1.79,-3.910614525139669,6.56,-1.5243902439024335,3660.0,2.7049180327868854,1071.58,74,1,365,812.05,184.15,918.42,16.676466104832212
Uttar Pradesh,Fatehpur,Wheat,2023-24,2.07,7.55,3644.0,4,True,3759.0,-3.0593242883745675,1.72,20.34883720930232,6.46,16.873065015479874,3709.5,-1.7657366221862785,705.93,59,0,366,613.22,90.9,995.0,-29.052261306532667
Uttar Pradesh,Fatehpur,Wheat,2024-25,1.71,5.75,3359.0,4,True,3644.0,-7.821075740944019,2.07,-17.391304347826082,7.55,-23.841059602649004,3687.6666666666665,-8.912591521287169,749.56,78,0,365,687.77,15.13,898.6433333333333,-16.589822436042486
Uttar Pradesh,Firozabad,Maize,2021-22,0.1,0.3,3009.0,4,True,,,,,,,,,835.8100000000001,67,0,365,618.13,195.02,,
Uttar Pradesh,Firozabad,Maize,2022-23,0.1,0.22,2182.0,4,True,3009.0,-27.48421402459289,0.1,0.0,0.3,-26.666666666666668,3009.0,-27.48421402459289,846.24,77,0,365,628.04,154.88,835.8100000000001,1.247891267154012
Uttar Pradesh,Firozabad,Maize,2023-24,0.13,0.32,2572.0,4,True,2182.0,17.873510540788267,0.1,30.0,0.22,45.45454545454546,2595.5,-0.9054132151801194,707.54,60,0,366,627.21,70.96,841.0250000000001,-15.87170417050624
Uttar Pradesh,Firozabad,Maize,2024-25,0.05,0.17,3361.0,4,True,2572.0,30.676516329704512,0.13,-61.53846153846154,0.32,-46.875,2587.6666666666665,29.885353600412216,1078.94,74,2,365,1032.79,20.1,796.5300000000001,35.45503621960252
Uttar Pradesh,Firozabad,Rice,2021-22,0.25,0.62,2538.0,4,True,,,,,,,,,835.8100000000001,67,0,365,618.13,195.02,,
Uttar Pradesh,Firozabad,Rice,2022-23,0.23,0.68,2943.0,4,True,2538.0,15.95744680851064,0.25,-7.9999999999999964,0.62,9.677419354838715,2538.0,15.95744680851064,846.24,77,0,365,628.04,154.88,835.8100000000001,1.247891267154012
Uttar Pradesh,Firozabad,Rice,2023-24,0.23,0.68,2890.0,4,True,2943.0,-1.8008834522595991,0.23,0.0,0.68,0.0,2740.5,5.455208903484766,707.54,60,0,366,627.21,70.96,841.0250000000001,-15.87170417050624
Uttar Pradesh,Firozabad,Rice,2024-25,0.49,1.65,3366.0,4,True,2890.0,16.470588235294116,0.23,113.04347826086956,0.68,142.64705882352936,2790.333333333333,20.630749014454658,1078.94,74,2,365,1032.79,20.1,796.5300000000001,35.45503621960252
